ahgfl1	ahgfl2	al26ep	al26ep_err	al26nc	al26nc_err	al26np	al26np_err	alams	alcorr	alprod	alself	alsnow	alstnd	altopo	altots	area	auth	basin	be10ep	be10ep_err	be10nc	be10nc_err	be10np	be10np_err	beams	becorr	beprod	beself	besnow	bestnd	betopo	betots	cntry	dbdoi	dbver	eal_err	eal_gcmyr	eal_mmkyr	ebe_err	ebe_gcmyr	ebe_mmkyr	elev_ave	elev_std	erral_ams	erral_muon	erral_prod	erral_tot	errbe_ams	errbe_muon	errbe_prod	errbe_tot	igsnid	material	projection	pubyear	refdoi	refid	region	sizemax	sizemin	slp_ave	slp_std	smpid1	smpid2	studyid	x_wgs84	y_wgs84
NA	NA							NA					NA			3.628079	Safran	ND			81106.74	3616.8	89700.0	4000.0	LLNL-CAMS	0.9042	4.2384453	1.0	1.0	KNSTD-Assumed	0.93851626	3.9864492	BOL	NA	2017.0				26.263491	0.035835266	135.22742	2715.300048	323.270996					0.0016098555	0.0016730679	0.006561126	0.006959825	NA	3.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	4000.0	1000.0	628.356	150.037	S025WTS037	BOL-35b2	S025	-67.2212376005	-16.7783136638
NA	NA							NA					NA			32887.69922	Schaller	Loire	30.9	3.7	160582.4	19160.4	176000.0	21000.0	ETH-Zurich	0.9124	1.6735714	1.0	1.0	S555	0.99903027	1.6716915	FRA	NA	2017.0				7.4149058	0.0079421854	29.970511	244.371994	45.186199					0.0009925572	0.000669055	0.0015582761	0.00196495	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	34.99	26.636	S009WTS041	loi-10	S009	3.05865074734	47.0007045361
NA	NA							NA					NA			25201.59961	Schaller	Meuse	60.2	4.2	67517.6	7299.2	74000.0	8000.0	ETH-Zurich	0.9124	1.2988595	1.0	1.0	S555	0.99965826	1.2984145	NLD	NA	2017.0				14.646245	0.015393582	58.08899	172.927001	183.11					0.0017215119	0.0016738054	0.0030494119	0.003881255	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	500.0	250.0	38.957	54.135	S009WTS037	meu-15C-2	S009	6.16360155131	51.4999299889
NA	NA							NA					NA			40.9845	Safran	ND	240.0		40417.74	2350.92	44700.0	2600.0	LLNL-CAMS	0.9042	3.1225637	1.0	1.0	KNSTD-Assumed	0.96602462	3.0034516	BOL	NA	2017.0				42.340469	0.055282735	208.61409	2230.320068	441.208007					0.0032399605	0.0032811106	0.0102289	0.011220224	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	451.92	205.904	S025WTS024	BOL-26	S025	-67.651834324	-16.2802745013
NA	NA							NA					NA			3.628079	Safran	ND			79840.86	3435.96	88300.0	3800.0	LLNL-CAMS	0.9042	4.2384453	1.0	1.0	KNSTD-Assumed	0.93851626	3.9864492	BOL	NA	2017.0				26.631821	0.036406536	137.38315	2715.300048	323.270996					0.0015779705	0.0017006793	0.0066652122	0.0070574326	NA	2.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	0.0	0.0	628.356	150.037	S025WTS038	BOL-35b3	S025	-67.2212376005	-16.7783136638
NA	NA							NA					NA			25201.59961	Schaller	Meuse	45.2	6.2	88502.8	8211.6	97000.0	9000.0	ETH-Zurich	0.9124	1.2988595	1.0	1.0	S555	0.99965826	1.2984145	NLD	NA	2017.0				10.807971	0.011663853	44.014539	172.927001	183.11					0.0011224274	0.0012440516	0.00232285	0.0028641124	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	500.0	250.0	38.957	54.135	S009WTS036	meu-15C-1	S009	6.16360155131	51.4999299889
NA	NA							NA					NA			32.1702	Safran	ND	550.0		41321.94	2983.86	45700.0	3300.0	LLNL-CAMS	0.9042	6.1914496	1.0	1.0	KNSTD-Assumed	0.95811377	5.9534412	BOL	NA	2017.0				76.921797	0.10338419	390.12904	3410.939941	608.390991					0.0075166878	0.0035453786	0.018613125	0.020384276	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	508.184	202.834	S025WTS027	BOL-29	S025	-68.0393019123	-16.0811709621
NA	NA							NA					NA			31.2915	Safran	ND	770.0		27758.94	2170.08	30700.0	2400.0	LLNL-CAMS	0.9042	6.8266537	1.0	1.0	KNSTD-Assumed	0.96112913	6.5724158	BOL	NA	2017.0				126.87498	0.16935789	639.08638	3654.520019	532.606018					0.013332931	0.0053847278	0.030391902	0.033621869	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	509.62	155.083	S025WTS004	BOL-05	S025	-68.6720347352	-15.7130200287
NA	NA							NA					NA			29.575099	Safran	ND	230.0		119354.4	7324.02	132000.0	8100.0	LLNL-CAMS	0.9042	8.8395307	1.0	1.0	KNSTD-Assumed	0.96767318	8.5695436	BOL	NA	2017.0				36.567849	0.050817266	191.76327	4206.859863	482.274993					0.003138563	0.0012731908	0.0090793066	0.0096904799	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	457.399	180.564	S025WTS005	BOL-06	S025	-68.6789718636	-15.6689552932
NA	NA							NA					NA			26.773099	Safran	ND	340.0		34450.02	2803.02	38100.0	3100.0	LLNL-CAMS	0.9042	3.7773407	1.0	1.0	KNSTD-Assumed	0.95131583	3.6025	BOL	NA	2017.0				60.189621	0.076922183	290.27239	2510.71997	588.797973					0.0063175867	0.0039589738	0.014100535	0.015950249	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	574.551	163.462	S025WTS008	BOL-09	S025	-68.5430784395	-15.4050952211
NA	NA							NA					NA			25.892499	Safran	ND	40.0		139246.8	4521.0	154000.0	5000.0	LLNL-CAMS	0.9042	1.9413841	1.0	1.0	KNSTD-Assumed	0.98771113	1.9181318	BOL	NA	2017.0				8.3149348	0.010446797	39.421876	1526.930053	156.723999					0.00034773807	0.00081515839	0.0020173797	0.0022034577	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	290.856	130.527	S025WTS021	BOL-23	S025	-67.5765039953	-15.9813215698
NA	NA							NA					NA			23.219499	Safran	ND			95935.62	4611.42	106100.0	5100.0	LLNL-CAMS	0.9042	7.7335229	1.0	1.0	KNSTD-Assumed	0.94133564	7.2941007	BOL	NA	2017.0				38.351341	0.054085402	204.09586	3746.659912	611.942016					0.0026126032	0.001552092	0.0096981455	0.010163105	NA	2.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	0.0	0.0	580.161	289.503	S025WTS053	BOL-46c	S025	-67.8088940416	-16.356875798
NA	NA							NA					NA			24894.40039	Schaller	Meuse	30.5	2.4	129560.8	10036.4	142000.0	11000.0	ETH-Zurich	0.9124	1.3021799	1.0	1.0	S555	0.99965417	1.3017296	NLD	NA	2017.0				7.131276	0.0078862621	29.75948	69.5	0.5					0.0006379858	0.0008094421	0.0015840066	0.0018897881	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	37.957	13.111	S009WTS035	meu-14	S009	6.04813167968	51.2841519721
NA	NA							NA					NA			23.219499	Safran	ND	330.0		58049.64	4973.1	64200.0	5500.0	LLNL-CAMS	0.9042	7.7335229	1.0	1.0	KNSTD-Assumed	0.94133564	7.2941007	BOL	NA	2017.0				67.868087	0.089480201	337.66114	3746.659912	611.942016					0.0077350328	0.0025931663	0.016028304	0.017985043	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	580.161	289.503	S025WTS051	BOL-46a	S025	-67.8088940416	-16.356875798
NA	NA							NA					NA			21.379299	Safran	ND			68538.36	2983.86	75800.0	3300.0	LLNL-CAMS	0.9042	4.3366137	1.0	1.0	KNSTD-Assumed	0.94730187	4.1079286	BOL	NA	2017.0				31.866351	0.043667205	164.78191	2794.409912	417.291992					0.0019131205	0.0019998611	0.0079781895	0.0084445831	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	588.958	190.257	S025WTS040	BOL-36b	S025	-67.2283859553	-16.7517769323
NA	NA							NA					NA			20891.80078	Schaller	Meuse	57.1	8.2	717146.4	10036.4	786000.0	11000.0	ETH-Zurich	0.9124	1.3197312	1.0	1.0	S555	0.9996339	1.3192602	BEL	NA	2017.0				1.0745251	0.0012803781	4.8316156	287.295989	112.759002					1.990977e-5	8.9900662e-5	0.0002694505	0.0002847492	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	250.0	125.0	68.691	59.93	S009WTS034	meu-13D	S009	5.76322590801	51.0331921876
NA	NA							NA					NA			21.379299	Safran	ND	200.0		69985.08	4159.32	77400.0	4600.0	LLNL-CAMS	0.9042	4.3366137	1.0	1.0	KNSTD-Assumed	0.94730187	4.1079286	BOL	NA	2017.0				31.894583	0.042760401	161.36001	2794.409912	417.291992					0.0025615092	0.0019571133	0.0078131795	0.0084520646	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	588.958	190.257	S025WTS039	BOL-36a	S025	-67.2283859553	-16.7517769323
NA	NA							NA					NA			16.434499	Safran	ND	660.0		34902.12	3345.54	38600.0	3700.0	LLNL-CAMS	0.9042	7.581347	1.0	1.0	KNSTD-Assumed	0.96760526	7.3347662	BOL	NA	2017.0				116.15345	0.14972938	565.01654	3815.919921	487.876007					0.014501918	0.0043483575	0.026799914	0.030780664	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	466.19	151.451	S025WTS003	BOL-03	S025	-68.6470486914	-15.7645401942
NA	NA							NA					NA			1.322729	Safran	ND	80.0		84633.12	4792.26	93600.0	5300.0	LLNL-CAMS	0.9042	2.3780006	1.0	1.0	KNSTD-Assumed	0.97141515	2.3134374	BOL	NA	2017.0				16.317404	0.020617133	77.800503	1701.949951	286.488006					0.0011853053	0.0014566198	0.0038950296	0.0043241121	NA	1.0	WGS84_UTM_19S	2005.0	10.1002/esp.1259	Earth_Surf_Proc_Land_30	Bolivian Andes	1000.0	250.0	469.469	108.924	S025WTS009	BOL-10	S025	-68.490071829	-15.346767195
NA	NA							NA					NA			20891.80078	Schaller	Meuse	18.0	2.7	214414.0	31934.0	235000.0	35000.0	ETH-Zurich	0.9124	1.3197312	1.0	1.0	S555	0.9996339	1.3192602	BEL	NA	2017.0				4.9068452	0.0047147	17.791321	287.295989	112.759002					0.0007569979	0.000447003	0.0009581017	0.001300314	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	2000.0	1000.0	68.691	59.93	S009WTS032	meu-13A	S009	5.76322590801	51.0331921876
NA	NA							NA					NA			20891.80078	Schaller	Meuse	26.3	3.2	150546.0	18248.0	165000.0	20000.0	ETH-Zurich	0.9124	1.3197312	1.0	1.0	S555	0.9996339	1.3192602	BEL	NA	2017.0				6.6674812	0.0068291825	25.7705	287.295989	112.759002					0.0008754267	0.0006823833	0.00137472	0.0017668825	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	68.691	59.93	S009WTS033	meu-13	S009	5.76322590801	51.0331921876
NA	NA							NA					NA			18410.59961	Schaller	Loire	28.7	4.5	183392.4	38320.8	201000.0	42000.0	ETH-Zurich	0.9124	1.5772769	1.0	1.0	S555	0.99926036	1.5759246	FRA	NA	2017.0				7.7486344	0.0065527797	24.727471	269.00299	69.392402					0.0014875952	0.0005650068	0.0012977791	0.0020533881	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	52.718	46.5	S009WTS042	loi-11	S009	3.13297209517	46.9608284947
NA	NA							NA					NA			14737.7002	Schaller	Meuse	21.9	3.4	178830.4	27372.0	196000.0	30000.0	ETH-Zurich	0.9124	1.3093114	1.0	1.0	S555	0.99962827	1.3088368	BEL	NA	2017.0				5.9530955	0.0056634042	21.371337	283.852996	88.3423					0.0009304318	0.0005556399	0.0011464245	0.0015775703	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	69.089	60.021	S009WTS031	meu-10	S009	5.0059290371	50.4719804627
NA	NA							NA					NA			14418.90039	Schaller	Loire	40.4	4.8	133210.4	15510.8	146000.0	17000.0	ETH-Zurich	0.9124	1.7986319	1.0	1.0	S555	0.99873294	1.7960717	FRA	NA	2017.0				9.4291099	0.010285997	38.815083	236.751998	39.911998					0.001245073	0.0008413123	0.0019963865	0.0024987141	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	33.929	24.475	S009WTS044	loi-12-2	S009	3.06572799135	46.9500148271
NA	NA							NA					NA			14418.90039	Schaller	Loire	37.4	4.6	143246.8	17335.6	157000.0	19000.0	ETH-Zurich	0.9124	1.7986319	1.0	1.0	S555	0.99873294	1.7960717	FRA	NA	2017.0				8.8449463	0.0095471057	36.026814	236.751998	39.911998					0.0012042502	0.0007751787	0.0018554776	0.0023439108	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	33.929	24.475	S009WTS043	loi-12-1	S009	3.06572799135	46.9500148271
NA	NA							NA					NA			14002.5	Schaller	Neckar	79.9	8.3	59306.0	6386.8	65000.0	7000.0	ETH-Zurich	0.9124	1.5041911	1.0	1.0	S555	0.99883323	1.502395	DEU	NA	2017.0				18.474221	0.019989011	75.43023	297.889007	120.255996					0.00221345	0.0019740385	0.0038950459	0.0048956687	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Rhine catchment (BW)	1000.0	500.0	114.276	95.465	S009WTS019	neck-5	S009	8.79487714741	49.3965450478
NA	NA							NA					NA			13372.2002	Schaller	Loire	41.9	4.8	131385.6	15510.8	144000.0	17000.0	ETH-Zurich	0.9124	1.8433193	1.0	1.0	S555	0.9986379	1.840566	FRA	NA	2017.0				9.7813623	0.010670749	40.266976	629.578002	284.950012					0.0013086759	0.0008593061	0.0020658511	0.002592061	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	2000.0	1000.0	102.301	94.012	S009WTS045	loi-14A	S009	3.23483673839	46.6514116719
NA	NA							NA					NA			13372.2002	Schaller	Loire	37.1	4.8	147808.8	19160.4	162000.0	21000.0	ETH-Zurich	0.9124	1.8433193	1.0	1.0	S555	0.9986379	1.840566	FRA	NA	2017.0				8.9072773	0.0094566524	35.685481	629.578002	284.950012					0.0012802258	0.0007526099	0.001834727	0.0023604285	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	102.301	94.012	S009WTS046	loi-14	S009	3.23483673839	46.6514116719
NA	NA							NA					NA			13144.40039	Schaller	Neckar	87.8	9.4	53831.6	5474.4	59000.0	6000.0	ETH-Zurich	0.9124	1.5169229	1.0	1.0	S555	0.99885512	1.5151379	DEU	NA	2017.0				20.266055	0.022220712	83.851742	448.451995	153.367004					0.0023168215	0.0021915654	0.004321076	0.0053705045	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Rhine catchment (BW)	1000.0	500.0	94.968	89.159	S009WTS021	neck-6-2	S009	8.93598501307	49.4500818753
NA	NA							NA					NA			13144.40039	Schaller	Neckar	68.9	6.1	68430.0	6386.8	75000.0	7000.0	ETH-Zurich	0.9124	1.5169229	1.0	1.0	S555	0.99885512	1.5151379	DEU	NA	2017.0				15.651495	0.017411615	65.704207	448.451995	153.367004					0.0016693566	0.0016958227	0.0033971168	0.0041476462	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Rhine catchment (BW)	1000.0	500.0	94.968	89.159	S009WTS020	neck-6-1	S009	8.93598501307	49.4500818753
NA	NA							NA					NA			13144.40039	Schaller	Neckar	58.0	7.9	81203.6	912.4	89000.0	1000.0	ETH-Zurich	0.9124	1.5169229	1.0	1.0	S555	0.99885512	1.5151379	DEU	NA	2017.0				12.050401	0.014623286	55.18221	410.292999	136.457					0.0001677336	0.0014088546	0.0028608596	0.0031933562	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Rhine catchment (BW)	250.0	125.0	93.996	86.83	S009WTS022	neck-6D	S009	8.93598501307	49.4500818753
NA	NA							NA					NA			12822.7998	Schaller	Loire	46.4	5.2	121349.2	13686.0	133000.0	15000.0	ETH-Zurich	0.9124	1.8741914	1.0	1.0	S555	0.99857011	1.8712998	FRA	NA	2017.0				10.619695	0.01175295	44.350754	530.440979	228.141006					0.0013725304	0.0009424585	0.002268868	0.0028142192	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	72.038	69.078	S009WTS047	loi-15	S009	3.32771971643	46.4355427501
NA	NA							NA					NA			12789.5	Schaller	Loire	25.5	2.5	196166.0	19160.4	215000.0	21000.0	ETH-Zurich	0.9124	1.7051143	1.0	1.0	S555	0.99904203	1.7033328	FRA	NA	2017.0				5.852663	0.0065705151	24.794397	600.059997	293.654998					0.0006718686	0.0005329184	0.0012923058	0.0015509557	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	100.149	82.336	S009WTS060	loi-41	S009	3.89854709803	46.486772187
NA	NA							NA					NA			12610.40039	Schaller	Neckar	101.0	15.0	47444.8	7299.2	52000.0	8000.0	ETH-Zurich	0.9124	1.5209037	1.0	1.0	S555	0.99890915	1.519179	DEU	NA	2017.0				25.804935	0.025315984	95.532015	665.682983	192.574005					0.0040413212	0.0025058619	0.0049143496	0.0068383077	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Rhine catchment (BW)	1000.0	500.0	49.624	39.599	S009WTS024	neck-7-2	S009	9.14492957176	49.3100601316
NA	NA							NA					NA			12610.40039	Schaller	Neckar	94.4	11.6	51094.4	6386.8	56000.0	7000.0	ETH-Zurich	0.9124	1.5209037	1.0	1.0	S555	0.99890915	1.519179	DEU	NA	2017.0				22.430906	0.023484412	88.620421	665.682983	192.574005					0.0030240583	0.0023172226	0.0045627783	0.00594419	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Rhine catchment (BW)	1000.0	500.0	49.624	39.599	S009WTS023	neck-7-1	S009	9.14492957176	49.3100601316
NA	NA							NA					NA			12378.59961	Schaller	Meuse	28.6	2.5	140509.6	12773.6	154000.0	14000.0	ETH-Zurich	0.9124	1.3304982	1.0	1.0	S555	0.99957884	1.3299573	BEL	NA	2017.0				6.8003926	0.0073919456	27.894134	278.0	0.0					0.000704343	0.0007411729	0.0014839618	0.001802104	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	14.958	0.0	S009WTS030	meu-9	S009	4.87837180973	50.3217490434
NA	NA							NA					NA			9312.169921	Schaller	Meuse	17.0	1.7	229924.8	22810.0	252000.0	25000.0	ETH-Zurich	0.9124	1.3286677	1.0	1.0	S555	0.99961572	1.3281686	FRA	NA	2017.0				4.1175417	0.0044076259	16.632551	385.0	2.0					0.0004663933	0.000411216	0.0008966514	0.0010911485	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	17.153	0.955	S009WTS029	meu-7	S009	4.70506554467	49.8963228791
NA	NA							NA					NA			9037.45996	Schaller	Loire	41.7	3.0	141422.0	10036.4	155000.0	11000.0	ETH-Zurich	0.9124	1.987279	1.0	1.0	S555	0.99820968	1.9835977	FRA	NA	2017.0				8.7830472	0.010606246	40.023569	489.480987	203.686996					0.0007741649	0.0008047963	0.0020421221	0.0023275075	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	73.887	78.471	S009WTS048	loi-17	S009	3.45476950154	46.0747461483
NA	NA							NA					NA			6640.279785	Schaller	Loire	47.4	5.5	124998.8	14598.4	137000.0	16000.0	ETH-Zurich	0.9124	1.9863552	1.0	1.0	S555	0.99866756	1.9837179	FRA	NA	2017.0				10.883313	0.012033729	45.410297	848.5	4.5					0.0014548722	0.0009241534	0.0023123998	0.0028840779	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	115.726	28.745	S009WTS059	loi-40	S009	4.0445676737	45.9979021447
NA	NA							NA					NA			6082.620117	Schaller	Loire	58.6	6.6	106750.8	11861.2	117000.0	13000.0	ETH-Zurich	0.9124	2.1176558	1.0	1.0	S555	0.99790796	2.1132927	FRA	NA	2017.0				13.257384	0.014983797	56.542629	869.768981	295.654998					0.0017141398	0.0011130172	0.0028575408	0.0035132068	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	137.039	105.264	S009WTS050	loi-19	S009	3.36048393208	45.9229514174
NA	NA							NA					NA			5700.529785	Schaller	Neckar	112.0	12.0	44707.6	4562.0	49000.0	5000.0	ETH-Zurich	0.9124	1.580358	1.0	1.0	S555	0.99860557	1.5780632	DEU	NA	2017.0				25.179989	0.02780659	104.93053	691.0	3.0					0.0029008893	0.0026835934	0.005376621	0.006672697	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Rhine catchment (BW)	1000.0	500.0	50.21	12.428	S009WTS025	neck-8	S009	9.15803671469	49.0039641873
NA	NA							NA					NA			5003.069824	Schaller	Loire	62.4	7.0	99451.6	10948.8	109000.0	12000.0	ETH-Zurich	0.9124	2.0712421	1.0	1.0	S555	0.9986357	2.0685059	FRA	NA	2017.0				13.974261	0.01578789	59.576943	1014.0	232.240997					0.0017882809	0.0011980033	0.003013366	0.0037031791	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	99.325	47.963	S009WTS058	loi-39	S009	4.21221525589	45.7449865976
NA	NA							NA					NA			4140.790039	Schaller	Loire	47.1	3.9	141422.0	11861.2	155000.0	13000.0	ETH-Zurich	0.9124	2.2536153	1.0	1.0	S555	0.99772007	2.2488434	FRA	NA	2017.0				9.9122243	0.011921492	44.986763	1253.25	180.940002					0.0010268095	0.0008283596	0.0022713966	0.0026267394	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	36.478	30.392	S009WTS052	loi-23	S009	3.28492564988	45.4620443885
NA	NA							NA					NA			3994.659912	Schaller	Meuse	14.1	1.3	277369.6	24634.8	304000.0	27000.0	ETH-Zurich	0.9124	1.3366788	1.0	1.0	S555	0.99971843	1.3363053	FRA	NA	2017.0				3.3266792	0.0036342246	13.714055	377.354003	49.429599					0.0003458048	0.0003259558	0.0007425211	0.00088157	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	31.44	27.0	S009WTS028	meu-4	S009	5.1003684366	49.5353041451
NA	NA							NA					NA			3319.550048	Schaller	Neckar	91.0	12.8	57481.2	8211.6	63000.0	9000.0	ETH-Zurich	0.9124	1.6675346	1.0	1.0	S555	0.99858547	1.6651182	DEU	NA	2017.0				22.180088	0.022615863	85.342878	561.593017	144.453994					0.003343441	0.0020770303	0.0043652009	0.0058777233	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Rhine catchment (BW)	1000.0	500.0	97.866	95.675	S009WTS017	neck-3	S009	9.41930934233	48.7037213767
NA	NA							NA					NA			3319.550048	Schaller	Neckar	81.2	8.2	63868.0	6386.8	70000.0	7000.0	ETH-Zurich	0.9124	1.6675346	1.0	1.0	S555	0.99858547	1.6651182	DEU	NA	2017.0				18.18278	0.020323492	76.692421	561.651	144.496994					0.0020838018	0.0018567845	0.0039277796	0.0048184366	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Rhine catchment (BW)	1000.0	500.0	97.874	95.675	S009WTS018	neck-4	S009	9.41930934233	48.7037213767
NA	NA							NA					NA			2798.590087	Schaller	Regen	23.8	3.4	210764.4	30109.2	231000.0	33000.0	ETH-Zurich	0.9124	1.7389116	1.0	1.0	S555	0.99874175	1.7364548	DEU	NA	2017.0				6.1063404	0.0062106674	23.436481	430.209014	55.030498					0.0009402332	0.000493157	0.0012211736	0.0016181802	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Danube catchment (BY)	1000.0	500.0	75.952	60.937	S009WTS001	reg-5	S009	12.1208575193	49.1214293489
NA	NA							NA					NA			2565.810058	Schaller	Loire	29.8	2.5	172443.6	14598.4	189000.0	16000.0	ETH-Zurich	0.9124	1.7114995	1.0	1.0	S555	0.9993125	1.7102724	FRA	NA	2017.0				6.5477105	0.0075372671	28.442518	760.799987	179.742004					0.0006640735	0.0006210796	0.0014778325	0.0017351433	NA	1.0	WGS84_UTM_32N	2001.0	10.1016/S0012-821X(01)00320-X	Earth_Planet_Sc_Lett_188	Middle Europe	1000.0	500.0	44.722	32.152	S009WTS068	loi-55	S009	3.31428755384	46.3644490944
